comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_epochs,sgd,,171,66861,0.17360750933647157,0.93684,0.10151523327112198,0.96614,0.7818424936294556,0.799,0.16713999999999996,1526.434779882431
same_epochs,sgd,,172,67252,0.1669836577987671,0.93966,0.09761184440374375,0.96704,0.7741845911026001,0.7958,0.17124000000000006,1533.5696573257446
same_epochs,sgd,,173,67643,0.16880647183418274,0.93946,0.16756873626708985,0.9414,0.8883887931823731,0.7795,0.16190000000000004,1540.6901786327362
same_epochs,sgd,,174,68034,0.16400506414651872,0.94194,0.09856846082687377,0.9662,0.7822374732017517,0.7969,0.1692999999999999,1547.606303691864
same_epochs,sgd,,175,68425,0.1503791090297699,0.94706,0.10003578453540803,0.96498,0.8094131833076477,0.7965,0.16847999999999996,1554.8038160800934
same_epochs,sgd,,176,68816,0.16096106390953063,0.94232,0.1159860657787323,0.9582,0.8504609937667846,0.7915,0.16670000000000007,1561.8681962490082
same_epochs,sgd,,177,69207,0.1558396975374222,0.94606,0.10958372634887695,0.96224,0.8207242162704468,0.7908,0.17144000000000004,1568.9945743083954
same_epochs,sgd,,178,69598,0.15383507239818572,0.94556,0.07925871266841888,0.97462,0.7860024998664856,0.7957,0.17892000000000008,1575.901867866516
same_epochs,sgd,,179,69989,0.153409749751091,0.94528,0.09765292999744415,0.96616,0.8254302370071411,0.7958,0.17036000000000007,1582.8538174629211
same_epochs,sgd,,180,70380,0.15253905824661254,0.94684,0.10777709598064422,0.96344,0.8328756839752197,0.7935,0.16993999999999998,1589.957997560501
same_epochs,sgd,,181,70771,0.13931936962127686,0.9512,0.08711433717727661,0.97032,0.8138979303359986,0.7885,0.18181999999999998,1596.8939788341522
same_epochs,sgd,,182,71162,0.1528184142780304,0.94462,0.11423538482189179,0.95972,0.8558721163272858,0.7849,0.17481999999999998,1603.8286619186401
same_epochs,sgd,,183,71553,0.14208893005371093,0.9495,0.08711247457504273,0.97066,0.7931320906162262,0.7956,0.17506,1610.7585022449493
same_epochs,sgd,,184,71944,0.15113497832775116,0.94574,0.11165599927663804,0.96136,0.8410432795524597,0.7891,0.17225999999999997,1617.7906527519226
