comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_epochs,n_sam,,99,99,1.9114819539642334,0.30652,1.8902786322784424,0.31292,1.8865254291534423,0.3195,-0.00658000000000003,2392.277673482895
same_epochs,n_sam,,100,100,1.9078615532684327,0.30516,1.892809994430542,0.31206,1.8891158363342284,0.3175,-0.00544,2402.8061423301697
same_epochs,n_sam,,101,101,1.9050098338317871,0.30392,1.8915793434143067,0.31586,1.8878993244171143,0.3256,-0.009740000000000026,2445.4188888072968
same_epochs,n_sam,,102,102,1.9042905186462402,0.31028,1.8798371934509277,0.32558,1.8755643531799315,0.3327,-0.007120000000000015,2456.0619990825653
same_epochs,n_sam,,103,103,1.901783638458252,0.31474,1.8842107051849366,0.32536,1.8800280735015868,0.3311,-0.005740000000000023,2501.993550300598
same_epochs,n_sam,,104,104,1.8983470581054687,0.31648,1.880345114440918,0.32542,1.8760802656173705,0.3341,-0.008680000000000021,2512.567049741745
same_epochs,n_sam,,105,105,1.8977560256576538,0.31548,1.8811070848083495,0.32218,1.877049564743042,0.3292,-0.007019999999999971,2523.2324669361115
same_epochs,n_sam,,106,106,1.8966795823669433,0.31302,1.8822423609924317,0.31706,1.8783384202957154,0.3254,-0.008340000000000014,2565.4557209014893
same_epochs,n_sam,,107,107,1.8928812873077392,0.31192,1.872595547027588,0.32292,1.8681555295944214,0.3305,-0.007580000000000031,2576.050770044327
same_epochs,n_sam,,108,108,1.8892865267944337,0.31442,1.8758093379211427,0.3247,1.8713847929000855,0.3321,-0.007400000000000018,2621.9152953624725
same_epochs,n_sam,,109,109,1.8885635542297363,0.31674,1.865783079071045,0.3286,1.8611089630126953,0.3356,-0.007000000000000006,2632.4373054504395
same_epochs,n_sam,,110,110,1.8863849061584472,0.3173,1.8708213639831544,0.3276,1.8666679466247558,0.3332,-0.005599999999999994,2642.952479124069
same_epochs,n_sam,,111,111,1.883084354171753,0.32074,1.870277598876953,0.3295,1.8662005172729492,0.3349,-0.00539999999999996,2685.450340270996
same_epochs,n_sam,,112,112,1.8805455387878418,0.321,1.8596179096984864,0.32994,1.8551244218826295,0.3395,-0.009560000000000013,2695.9283788204193
same_epochs,n_sam,,113,113,1.8788628801727294,0.32122,1.8620109502410889,0.32834,1.8576450246810914,0.3371,-0.00875999999999999,2741.8834733963013
same_epochs,n_sam,,114,114,1.8760057474136353,0.319,1.860716692428589,0.32892,1.8564110813140868,0.3363,-0.007379999999999998,2752.3971984386444
same_epochs,n_sam,,115,115,1.8748827717590333,0.32024,1.856590955810547,0.33046,1.8521749187469483,0.3386,-0.008140000000000036,2762.952173948288
same_epochs,n_sam,,116,116,1.8707484531402587,0.32242,1.8567664949035645,0.3313,1.8523637853622437,0.3363,-0.0050000000000000044,2805.500497817993
same_epochs,n_sam,,117,117,1.8699092556762695,0.32592,1.8494674156188964,0.33422,1.8450111461639405,0.342,-0.007780000000000009,2816.0973341464996
same_epochs,n_sam,,118,118,1.8685454779815673,0.32438,1.8526195955657958,0.33422,1.8484389667510985,0.3381,-0.0038799999999999946,2861.8228328227997
same_epochs,n_sam,,119,119,1.867571374130249,0.32456,1.8451175327301026,0.3342,1.8405623710632324,0.3422,-0.008000000000000007,2872.3032734394073
same_epochs,n_sam,,120,120,1.8622586878204346,0.32948,1.8503976097869872,0.33032,1.8457490619659425,0.3353,-0.0049799999999999844,2882.8483011722565
same_epochs,n_sam,,121,121,1.861764468460083,0.3241,1.8425654475402833,0.33502,1.837765676879883,0.3412,-0.006180000000000019,2925.289265871048
same_epochs,n_sam,,122,122,1.8580548511123658,0.3251,1.840763132171631,0.33774,1.8362889091491699,0.3442,-0.006460000000000021,2935.897450685501
same_epochs,n_sam,,123,123,1.857303370399475,0.3288,1.8428385858917236,0.3397,1.8383475015640258,0.3423,-0.002599999999999991,2981.8012368679047
same_epochs,n_sam,,124,124,1.856283596801758,0.32874,1.8314699040985107,0.3413,1.8264039436340331,0.347,-0.005699999999999983,2992.289391040802
same_epochs,n_sam,,125,125,1.8566050366592408,0.32996,1.8378780828857422,0.33564,1.8330750881195068,0.3406,-0.00496000000000002,3002.8695664405823
same_epochs,n_sam,,126,126,1.8552340557098388,0.3277,1.8435634716033935,0.33282,1.8390457054138183,0.3402,-0.007379999999999998,3045.3458733558655
same_epochs,n_sam,,127,127,1.8529219512557984,0.32946,1.8296919751739502,0.33922,1.8249040452957153,0.3468,-0.007579999999999976,3055.9417037963867
same_epochs,n_sam,,128,128,1.8500953940582276,0.33004,1.82938654586792,0.34188,1.824613928413391,0.3477,-0.005819999999999992,3101.6654889583588
same_epochs,n_sam,,129,129,1.849251752319336,0.332,1.8295547611999512,0.3434,1.825016220474243,0.3472,-0.0038000000000000256,3112.253661632538
same_epochs,n_sam,,130,130,1.8443283124542236,0.33346,1.8251162340545655,0.3438,1.8204470199584961,0.3483,-0.004500000000000004,3122.835706472397
same_epochs,n_sam,,131,131,1.8442804247283935,0.33552,1.829201672668457,0.34238,1.8244262374877929,0.3483,-0.005919999999999981,3165.0965938568115
same_epochs,n_sam,,132,132,1.8433972801971437,0.33398,1.8221767225646972,0.34402,1.8173937236785889,0.3491,-0.005080000000000029,3175.7363188266754
same_epochs,n_sam,,133,133,1.840787451095581,0.33494,1.8206723779296874,0.34436,1.8162664066314698,0.3487,-0.0043400000000000105,3221.5331451892853
same_epochs,n_sam,,134,134,1.8377820547103882,0.33734,1.8193896974182129,0.34666,1.8150138427734375,0.3491,-0.0024399999999999977,3232.0011262893677
same_epochs,n_sam,,135,135,1.8385812915802002,0.33786,1.8120936992645265,0.34778,1.8073929943084717,0.3526,-0.0048200000000000465,3242.556802511215
same_epochs,n_sam,,136,136,1.8364946813201903,0.33384,1.8182444609069823,0.34668,1.8137488109588622,0.3508,-0.0041200000000000125,3285.1834094524384
same_epochs,n_sam,,137,137,1.8345090404510498,0.33754,1.8113039538574218,0.34952,1.8064497192382813,0.3549,-0.005379999999999996,3295.6395614147186
same_epochs,n_sam,,138,138,1.831813378829956,0.33976,1.8097611108398437,0.35156,1.8047583263397218,0.3558,-0.0042400000000000215,3341.5766773223877
same_epochs,n_sam,,139,139,1.829095135192871,0.34092,1.8079741040420532,0.3528,1.8031440769195557,0.3575,-0.004699999999999982,3352.1930663585663
same_epochs,n_sam,,140,140,1.8266598178100586,0.34124,1.8077158157730102,0.3503,1.8028795574188232,0.3549,-0.004599999999999993,3362.7562935352325
same_epochs,n_sam,,141,141,1.8263522912979127,0.34062,1.8015856347274781,0.34992,1.7963291654586793,0.3565,-0.006579999999999975,3405.228600502014
same_epochs,n_sam,,142,142,1.8207496244812011,0.34244,1.804883316001892,0.34882,1.7996733516693115,0.3546,-0.005780000000000007,3415.7559218406677
same_epochs,n_sam,,143,143,1.8220943304824828,0.33888,1.8007672480010986,0.35102,1.7956990116119385,0.3554,-0.004379999999999995,3461.5811977386475
same_epochs,n_sam,,144,144,1.8180550844573975,0.34102,1.7965293548583985,0.35602,1.7913091423034668,0.3601,-0.0040799999999999725,3472.150604248047
same_epochs,n_sam,,145,145,1.8161595199584961,0.34534,1.7978346251678468,0.35744,1.7924974893569947,0.3617,-0.0042600000000000415,3482.6769382953644
same_epochs,n_sam,,146,146,1.8151009697723388,0.3453,1.785575645675659,0.36132,1.780142297744751,0.365,-0.0036800000000000166,3525.2983417510986
same_epochs,n_sam,,147,147,1.8117668656158448,0.34676,1.7935390406036378,0.3561,1.7885451747894288,0.3611,-0.004999999999999949,3535.964175462723
same_epochs,n_sam,,148,148,1.8100308263397218,0.34578,1.7952189389038087,0.35306,1.7901588176727294,0.3581,-0.005039999999999989,3581.5906705856323
same_epochs,n_sam,,149,149,1.809399023361206,0.34626,1.7824355071258544,0.3557,1.7768016998291016,0.3586,-0.002899999999999958,3592.2672986984253
same_epochs,n_sam,,150,150,1.8047817944717408,0.34574,1.7890158263397218,0.35458,1.783488238143921,0.3607,-0.006120000000000014,3602.973562479019
same_epochs,n_sam,,151,151,1.8049055813980102,0.3461,1.7912907931137085,0.3561,1.7862489604949952,0.3625,-0.006399999999999961,3645.175811290741
same_epochs,n_sam,,152,152,1.8064427359390258,0.34802,1.7808586056518554,0.36136,1.7756294092178344,0.3649,-0.0035399999999999876,3655.747222185135
same_epochs,n_sam,,153,153,1.8050737701797486,0.348,1.7844862674331665,0.36104,1.7793044969558716,0.3647,-0.0036599999999999966,3701.6884920597076
same_epochs,n_sam,,154,154,1.8013384796142577,0.35166,1.780938016319275,0.36162,1.775614821243286,0.365,-0.003379999999999994,3712.359583377838
same_epochs,n_sam,,155,155,1.7980994374847412,0.35076,1.7795127951049805,0.35884,1.7742949600219726,0.3636,-0.0047599999999999865,3722.8553042411804
same_epochs,n_sam,,156,156,1.7974797591781617,0.35132,1.7813861374664306,0.35858,1.776207745361328,0.3639,-0.005319999999999991,3765.4352946281433
same_epochs,n_sam,,157,157,1.7965611614608765,0.34958,1.7728520458221435,0.36254,1.7675246532440185,0.3663,-0.003760000000000041,3775.9792091846466
same_epochs,n_sam,,158,158,1.796202692527771,0.35132,1.7758961109161377,0.36334,1.7708940738677978,0.3645,-0.0011599999999999944,3821.660240650177
same_epochs,n_sam,,159,159,1.792356209640503,0.3502,1.767572435836792,0.36576,1.7624240266799927,0.3705,-0.004740000000000022,3832.230669260025
same_epochs,n_sam,,160,160,1.7927781164169312,0.35224,1.7722810158920288,0.3637,1.767185771751404,0.3671,-0.0033999999999999586,3842.762670516968
same_epochs,n_sam,,161,161,1.788422183227539,0.35474,1.7706928188705444,0.3634,1.7651940214157105,0.3651,-0.0016999999999999793,3885.321850538254
